credit_utilization,age,missed_30_59,debt_ratio,monthly_income,open_credit_lines,missed_90_plus,real_estate_loans,missed_60_89,dependents,income_was_missing,debt_to_income,total_missed_payments,income_per_dependent,high_credit_utilization,ever_seriously_late,age_group_26-35,age_group_36-50,age_group_51-65,age_group_65+
0.041697915,56,0,0.310446297,6116.0,10,0,1,0,0.0,0,1898.6895524519998,0,6116.0,0,0,False,False,True,False
0.041199986,61,1,0.481703659,5000.0,10,0,1,0,0.0,0,2408.518295,1,5000.0,0,0,False,False,True,False
0.034567225,71,0,0.415013932,6100.0,20,0,1,0,0.0,0,2531.5849851999997,0,6100.0,0,0,False,False,False,True
0.9999999,52,0,0.0,5461.0,1,0,0,0,0.0,1,0.0,0,5461.0,1,0,False,False,True,False
0.04603269,51,0,0.381924943,7833.0,10,0,1,0,0.0,0,2991.618078519,0,7833.0,0,0,False,False,True,False
0.341941655,30,0,0.290233838,2180.0,4,0,0,0,0.0,0,632.70976684,0,2180.0,1,0,True,False,False,False
0.501213529,58,0,0.460634444,11316.0,14,0,2,0,1.0,0,5212.539368304,0,5658.0,1,0,False,False,True,False
0.013716438,84,1,0.00266637,9000.0,5,0,0,0,0.0,0,23.997329999999998,1,9000.0,0,0,False,False,False,True
0.971005799,35,0,0.568989386,6500.0,8,0,2,0,2.0,0,3698.4310090000004,0,2166.6666666666665,1,0,True,False,False,False
0.187934908,29,0,0.100214235,4200.0,4,0,0,0,0.0,0,420.899787,0,4200.0,0,0,True,False,False,False
0.009006453,28,0,0.855635758,1800.0,6,0,2,0,0.0,0,1540.1443644,0,1800.0,0,0,True,False,False,False
0.039071399,41,0,0.222057625,13500.0,11,0,2,0,3.0,0,2997.7779375,0,3375.0,0,0,False,True,False,False
0.261268653,49,0,0.028701151,6166.0,7,0,0,0,1.0,0,176.971297066,0,3083.0,0,0,False,True,False,False
0.017333837,66,0,0.010278114,6615.0,8,0,1,0,0.0,0,67.98972411,0,6615.0,0,0,False,False,False,True
0.510147495,65,0,0.688958009,4500.0,20,0,1,0,1.0,0,3100.3110405,0,2250.0,1,0,False,False,True,False
0.130914763,54,0,0.019796041,5000.0,3,0,0,0,0.0,0,98.980205,0,5000.0,0,0,False,False,True,False
0.139093045,44,0,0.19036533,5583.0,2,0,1,0,0.0,0,1062.80963739,0,5583.0,0,0,False,True,False,False
0.446083512,51,0,0.69971982,8208.0,10,0,3,0,1.0,0,5743.30028256,0,4104.0,1,0,False,False,True,False
0.22021111,53,0,0.360860137,11067.0,20,0,1,0,3.0,0,3993.639136179,0,2766.75,0,0,False,False,True,False
0.016715843,82,1,0.02276513,1800.0,14,0,0,0,0.0,0,40.977234,1,1800.0,0,0,False,False,False,True
0.165613148,42,1,0.366213314,6984.0,13,0,2,0,3.0,0,2557.6337849760002,1,1746.0,0,0,False,True,False,False
0.53982006,39,2,0.301383399,7083.0,5,1,1,0,0.0,0,2134.698615117,3,7083.0,1,1,False,True,False,False
0.984993393,58,0,0.299252075,12166.0,13,0,1,0,0.0,0,3640.70074445,0,12166.0,1,0,False,False,True,False
0.129304855,63,0,1.353976402,15000.0,16,0,3,0,0.0,0,20309.64603,0,15000.0,0,0,False,False,True,False
0.890149512,50,2,0.994212049,3800.0,13,1,1,0,0.0,0,3778.0057862000003,3,3800.0,1,1,False,True,False,False
0.214983463,46,0,0.274077342,6800.0,11,1,1,0,3.0,0,1863.7259256,1,1700.0,0,1,False,True,False,False
0.0,45,1,0.28277923,2676.0,4,0,1,0,1.0,0,756.7172194799999,1,1338.0,0,0,False,True,False,False
0.0,34,2,1.04565145,3000.0,8,0,1,0,2.0,0,3136.95435,2,1000.0,0,0,True,False,False,False
0.268688631,62,0,0.301570861,5792.0,10,0,1,0,0.0,0,1746.698426912,0,5792.0,0,0,False,False,True,False
0.025345907,65,0,0.024574189,11800.0,5,0,0,0,0.0,0,289.9754302,0,11800.0,0,0,False,False,True,False
0.434355701,45,1,0.500874781,4000.0,7,0,1,0,2.0,0,2003.4991240000002,1,1333.3333333333333,1,0,False,True,False,False
0.007291477,73,0,8.0,5461.0,4,0,0,0,0.0,1,43688.0,0,5461.0,0,0,False,False,False,True
0.0,74,0,0.0,5461.0,2,0,0,0,0.0,1,0.0,0,5461.0,0,0,False,False,False,True
0.9999999,82,0,0.214354067,2089.0,6,0,0,0,0.0,0,447.78564596300004,0,2089.0,1,0,False,False,False,True
0.010268698,61,1,0.684649968,4670.0,14,0,2,0,0.0,0,3197.31535056,1,4670.0,0,0,False,False,True,False
0.9999999,79,0,0.204855491,4324.0,1,0,0,0,0.0,0,885.795143084,0,4324.0,1,0,False,False,False,True
0.149609193,63,0,0.390406396,1500.0,12,0,1,0,0.0,0,585.609594,0,1500.0,0,0,False,False,True,False
0.015244839,57,0,0.101077957,6400.0,9,0,0,0,1.0,0,646.8989248,0,3200.0,0,0,False,False,True,False
0.540498603,43,0,0.230419633,6600.0,9,0,0,0,2.0,0,1520.7695778,0,2200.0,1,0,False,True,False,False
0.018658931,65,0,0.001041623,24000.0,4,0,0,0,1.0,0,24.998952,0,12000.0,0,0,False,False,True,False
0.41887969,35,2,0.37746555,3700.0,15,0,2,0,0.0,0,1396.622535,2,3700.0,1,0,True,False,False,False
0.120490271,53,0,0.609878734,3380.0,9,0,0,0,1.0,0,2061.3901209200003,0,1690.0,0,0,False,False,True,False
0.371257485,53,1,5.0,5461.0,1,4,0,0,0.0,1,27305.0,5,5461.0,1,1,False,False,True,False
0.865970553,60,0,0.840886454,4015.0,9,0,2,0,0.0,0,3376.15911281,0,4015.0,1,0,False,False,True,False
0.648417347,46,4,0.987923646,7700.0,18,0,7,0,2.0,0,7607.0120742,4,2566.6666666666665,1,0,False,True,False,False
0.0,86,0,0.00019996,5000.0,7,0,0,0,0.0,0,0.9998,0,5000.0,0,0,False,False,False,True
0.562453129,41,0,0.378017005,14583.0,6,0,1,0,1.0,0,5512.621983915,0,7291.5,1,0,False,True,False,False
0.01121332,68,0,0.001662404,7819.0,4,0,0,0,1.0,0,12.998336876,0,3909.5,0,0,False,False,False,True
0.206710707,64,0,0.213857588,4170.0,13,0,0,0,1.0,0,891.7861419599999,0,2085.0,0,0,False,False,True,False
0.057325109,50,0,0.200074412,10750.0,3,0,1,0,0.0,0,2150.7999290000002,0,10750.0,0,0,False,True,False,False
0.9999999,39,0,0.223240317,2400.0,4,0,0,0,0.0,0,535.7767608,0,2400.0,1,0,False,True,False,False
0.975502019,47,0,0.527432829,4428.0,8,0,0,0,1.0,0,2335.472566812,0,2214.0,1,0,False,True,False,False
0.009805186,65,0,0.720659918,8000.0,4,2,2,0,4.0,0,5765.279344,2,1600.0,0,1,False,False,True,False
0.020234204,57,0,0.116684138,12400.0,23,0,2,0,1.0,0,1446.8833112,0,6200.0,0,0,False,False,True,False
0.713603353,37,0,0.289878808,6105.0,6,0,0,0,3.0,0,1769.71012284,0,1526.25,1,0,False,True,False,False
0.072540785,60,0,0.005541048,15700.0,10,0,0,0,0.0,0,86.9944536,0,15700.0,0,0,False,False,True,False
0.003925829,74,0,4.0,5461.0,5,0,0,0,0.0,1,21844.0,0,5461.0,0,0,False,False,False,True
0.443938556,42,1,0.538795566,8750.0,11,0,4,0,3.0,0,4714.4612025,1,2187.5,1,0,False,True,False,False
0.054103738,70,0,0.016997167,6000.0,4,0,0,0,1.0,0,101.983002,0,3000.0,0,0,False,False,False,True
0.07761695,30,0,0.188057282,3700.0,6,0,1,0,0.0,0,695.8119434,0,3700.0,0,0,True,False,False,False
0.529470529,21,0,0.016129032,929.0,2,0,0,0,0.0,0,14.983870728000001,0,929.0,1,0,False,False,False,False
0.0,28,0,0.025958702,3389.0,5,0,0,0,0.0,0,87.974041078,0,3389.0,0,0,True,False,False,False
0.08239588,52,0,0.038888889,1259.0,2,0,0,0,0.0,0,48.961111251000005,0,1259.0,0,0,False,False,True,False
0.319679659,52,0,0.756124722,7183.0,20,0,2,0,0.0,0,5431.243878126,0,7183.0,1,0,False,False,True,False
0.0,41,0,0.097425655,4505.0,5,0,0,0,0.0,0,438.902575775,0,4505.0,0,0,False,True,False,False
0.206378529,44,0,0.685403244,4500.0,9,0,1,0,2.0,0,3084.314598,0,1500.0,0,0,False,True,False,False
0.010634358,29,0,0.021326225,3000.0,7,0,0,0,0.0,0,63.978675,0,3000.0,0,0,True,False,False,False
0.067014723,55,0,0.023901472,9580.0,6,0,0,0,0.0,0,228.97610176,0,9580.0,0,0,False,False,True,False
0.433077818,44,0,0.221182077,23500.0,13,0,4,0,1.0,0,5197.7788095000005,0,11750.0,1,0,False,True,False,False
0.774392277,58,0,0.194779317,10036.0,14,0,0,0,2.0,0,1954.805225412,0,3345.3333333333335,1,0,False,False,True,False
0.271155957,37,1,0.343996494,9127.0,17,0,1,0,1.0,0,3139.656000738,1,4563.5,0,0,False,True,False,False
0.0,33,2,0.386722655,5000.0,5,0,2,0,0.0,0,1933.6132750000002,2,5000.0,0,0,True,False,False,False
0.025725473,61,0,0.175844583,14000.0,17,0,1,0,0.0,0,2461.824162,0,14000.0,0,0,False,False,True,False
0.393000574,29,0,0.136137891,3422.0,4,0,0,0,1.0,0,465.863863002,0,1711.0,1,0,True,False,False,False
0.157967549,54,0,0.494651709,3832.0,22,0,2,0,1.0,0,1895.505348888,0,1916.0,0,0,False,False,True,False
0.179776734,33,0,0.398161134,6416.0,11,0,2,0,0.0,0,2554.6018357440003,0,6416.0,0,0,True,False,False,False
0.043811131,53,0,0.214302856,8333.0,9,0,2,0,0.0,0,1785.7856990480002,0,8333.0,0,0,False,False,True,False
0.291042868,41,0,0.298672212,6250.0,6,0,2,0,0.0,0,1866.701325,0,6250.0,0,0,False,True,False,False
0.407681039,45,0,0.313729706,9300.0,9,0,1,0,0.0,0,2917.6862658,0,9300.0,1,0,False,True,False,False
0.006651008,74,0,0.00125329,7978.0,6,0,0,0,0.0,0,9.99874762,0,7978.0,0,0,False,False,False,True
0.898203593,59,2,0.19897586,6834.0,6,3,1,2,0.0,0,1359.80102724,7,6834.0,1,1,False,False,True,False
0.0,60,0,0.517477317,6722.0,13,0,3,0,0.0,0,3478.482524874,0,6722.0,0,0,False,False,True,False
0.05849805,44,0,0.085409549,12000.0,9,0,1,0,0.0,0,1024.914588,0,12000.0,0,0,False,True,False,False
0.018467571,69,0,0.192136672,4272.0,12,0,1,0,1.0,0,820.807862784,0,2136.0,0,0,False,False,False,True
0.020659988,41,0,0.013071895,2600.0,9,0,0,0,0.0,0,33.986927,0,2600.0,0,0,False,True,False,False
0.211825146,69,2,0.151616128,3000.0,6,0,0,0,0.0,0,454.84838399999995,2,3000.0,0,0,False,False,False,True
0.008766374,36,0,7.0,5461.0,4,0,0,0,1.0,1,38227.0,0,2730.5,0,0,False,True,False,False
0.0,62,0,0.300065125,6141.0,6,0,1,0,0.0,0,1842.699932625,0,6141.0,0,0,False,False,True,False
0.765469687,36,0,0.700449968,4666.0,6,0,2,0,1.0,0,3268.299550688,0,2333.0,1,0,False,True,False,False
0.098513553,73,0,0.053742802,2083.0,3,0,0,0,0.0,0,111.946256566,0,2083.0,0,0,False,False,False,True
0.033461062,54,0,0.194295736,10833.0,15,0,1,0,1.0,0,2104.805708088,0,5416.5,0,0,False,False,True,False
0.005472365,59,0,0.173119663,8548.0,7,0,1,0,0.0,0,1479.826879324,0,8548.0,0,0,False,False,True,False
0.195523143,58,0,0.291185971,6500.0,16,0,1,0,4.0,0,1892.7088115,0,1300.0,0,0,False,False,True,False
0.9999999,32,0,0.695473251,1700.0,2,0,1,0,1.0,0,1182.3045267,0,850.0,1,0,True,False,False,False
0.022029193,55,0,0.005364545,4100.0,5,0,0,2,0.0,0,21.9946345,2,4100.0,0,0,False,False,True,False
0.308887795,57,2,0.478586902,6000.0,10,0,2,0,2.0,0,2871.521412,2,2000.0,1,0,False,False,True,False
0.0,68,0,0.0,5461.0,1,0,0,0,0.0,1,0.0,0,5461.0,0,0,False,False,False,True
0.07555386,66,2,0.18083803,4080.0,10,0,0,0,0.0,0,737.8191624000001,2,4080.0,0,0,False,False,False,True
0.9999999,36,0,0.364265429,25000.0,8,0,3,0,0.0,0,9106.635725,0,25000.0,1,0,False,True,False,False
0.320686666,71,0,0.98683248,4100.0,15,0,3,0,1.0,0,4046.013168,0,2050.0,1,0,False,False,False,True
0.9999999,27,1,0.097655529,5416.0,3,1,0,1,1.0,0,528.902345064,3,2708.0,1,1,True,False,False,False
0.185324508,66,0,0.183713886,8583.0,6,0,1,0,0.0,0,1576.8162835379999,0,8583.0,0,0,False,False,False,True
0.123536519,51,0,0.058684055,6747.0,5,0,0,0,2.0,0,395.941319085,0,2249.0,0,0,False,False,True,False
0.582834331,26,0,0.002185195,3660.0,2,0,0,0,0.0,0,7.9978137,0,3660.0,1,0,True,False,False,False
0.9999999,58,1,0.459135489,2752.0,3,2,1,1,0.0,0,1263.540865728,4,2752.0,1,1,False,False,True,False
0.046887152,76,0,0.003523474,10500.0,8,0,0,0,0.0,0,36.996477,0,10500.0,0,0,False,False,False,True
0.006975457,51,0,0.356093524,4832.0,9,0,1,0,1.0,0,1720.643907968,0,2416.0,0,0,False,False,True,False
0.179705728,29,0,0.427893027,4000.0,9,0,1,0,0.0,0,1711.5721079999998,0,4000.0,0,0,True,False,False,False
0.510577794,48,0,0.24329405,13830.0,17,0,2,0,3.0,0,3364.7567115,0,3457.5,1,0,False,True,False,False
0.366568089,42,0,0.071923536,4184.0,3,0,0,0,1.0,0,300.928074624,0,2092.0,1,0,False,True,False,False
0.000525242,68,0,0.280841911,6508.0,17,0,1,0,0.0,0,1827.719156788,0,6508.0,0,0,False,False,False,True
0.016018552,48,0,0.248958507,6000.0,7,0,2,0,1.0,0,1493.7510419999999,0,3000.0,0,0,False,True,False,False
0.382741486,33,0,0.282858201,2700.0,6,0,0,0,1.0,0,763.7171427,0,1350.0,1,0,True,False,False,False
0.019051007,57,0,0.208862934,8732.0,5,0,1,0,0.0,0,1823.791139688,0,8732.0,0,0,False,False,True,False
0.232445111,38,0,0.451091485,6000.0,17,0,1,0,0.0,0,2706.54891,0,6000.0,0,0,False,True,False,False
0.329181937,36,0,0.469895579,4500.0,9,0,1,0,0.0,0,2114.5301055,0,4500.0,1,0,False,True,False,False
0.000299994,69,1,0.0,3500.0,5,0,0,0,0.0,0,0.0,1,3500.0,0,0,False,False,False,True
0.018236767,75,0,0.004319654,8333.0,8,0,0,0,0.0,0,35.995676782,0,8333.0,0,0,False,False,False,True
0.100094995,70,0,0.325173986,4166.0,5,0,2,0,0.0,0,1354.6748256760002,0,4166.0,0,0,False,False,False,True
0.07146001,54,1,0.393697606,9900.0,14,0,4,0,1.0,0,3897.6062994,1,4950.0,0,0,False,False,True,False
0.621380925,52,0,0.586706211,5731.0,10,0,2,0,3.0,0,3362.413295241,0,1432.75,1,0,False,False,True,False
0.9999999,34,0,0.131622792,3000.0,2,0,0,0,2.0,0,394.86837599999996,0,1000.0,1,0,True,False,False,False
0.02130373,67,0,0.005888951,3565.0,4,0,0,0,0.0,0,20.994110315,0,3565.0,0,0,False,False,False,True
0.0,52,0,0.35782649,3238.0,9,0,1,0,3.0,0,1158.6421746199999,0,809.5,0,0,False,False,True,False
0.0,51,0,0.439135935,10276.0,11,0,2,0,3.0,0,4512.56086806,0,2569.0,0,0,False,False,True,False
0.082992592,54,0,0.253727473,7712.0,8,0,1,0,0.0,0,1956.746271776,0,7712.0,0,0,False,False,True,False
0.0,50,0,0.562833994,5800.0,11,0,2,0,2.0,0,3264.4371652,0,1933.3333333333333,0,0,False,True,False,False
1.044419767,57,1,0.043043812,1300.0,1,1,0,0,0.0,0,55.9569556,2,1300.0,1,1,False,False,True,False
0.39460248,53,0,0.452649068,5416.0,19,0,3,0,2.0,0,2451.5473522879997,0,1805.3333333333333,1,0,False,False,True,False
0.050765326,79,0,0.385556068,4333.0,4,0,1,0,0.0,0,1670.6144426439998,0,4333.0,0,0,False,False,False,True
0.015523317,67,0,0.002133049,7500.0,8,0,0,0,0.0,0,15.997867500000002,0,7500.0,0,0,False,False,False,True
0.648734698,49,0,0.446581604,5250.0,11,0,1,0,0.0,0,2344.553421,0,5250.0,1,0,False,True,False,False
0.601902646,73,0,1.46835443,1500.0,2,1,1,0,0.0,0,2202.531645,1,1500.0,1,1,False,False,False,True
0.9999999,30,0,0.0,2083.0,1,0,0,0,0.0,0,0.0,0,2083.0,1,0,True,False,False,False
1.019564272,47,0,0.186936499,15416.0,11,0,1,0,2.0,0,2881.813068584,0,5138.666666666667,1,0,False,True,False,False
1.003996004,28,2,0.139703973,3850.0,5,0,0,1,0.0,0,537.86029605,3,3850.0,1,0,True,False,False,False
0.040663956,62,0,0.055081803,36000.0,6,0,1,0,0.0,0,1982.944908,0,36000.0,0,0,False,False,True,False
0.0,56,0,0.0,5461.0,11,0,0,0,0.0,1,0.0,0,5461.0,0,0,False,False,True,False
0.125962468,69,0,0.309335253,4166.0,5,0,1,0,0.0,0,1288.690663998,0,4166.0,0,0,False,False,False,True
0.210718069,44,0,0.383261674,10000.0,4,0,1,0,0.0,0,3832.61674,0,10000.0,0,0,False,True,False,False
0.035183783,53,0,0.669208692,12194.0,10,0,3,0,2.0,0,8160.330790248,0,4064.6666666666665,0,0,False,False,True,False
0.575842416,40,0,0.22120271,7083.0,5,0,1,0,4.0,0,1566.77879493,0,1416.6,1,0,False,True,False,False
0.996530966,62,0,0.33358396,3989.0,17,1,0,0,1.0,0,1330.6664164400001,1,1994.5,1,1,False,False,True,False
0.889205168,32,0,0.028074763,13000.0,4,0,0,0,0.0,0,364.971919,0,13000.0,1,0,True,False,False,False
0.043344805,71,0,0.003357438,3871.0,3,0,0,0,0.0,0,12.996642498,0,3871.0,0,0,False,False,False,True
0.951601047,49,0,1.137266187,3474.0,13,0,0,0,0.0,0,3950.862733638,0,3474.0,1,0,False,True,False,False
0.265479107,57,0,2.40029985,2000.0,8,0,2,0,0.0,0,4800.599700000001,0,2000.0,0,0,False,False,True,False
0.507200555,57,0,0.953157449,13000.0,14,0,3,0,2.0,0,12391.046837,0,4333.333333333333,1,0,False,False,True,False
0.9999999,36,0,0.442673749,2258.0,3,0,1,0,0.0,0,999.557325242,0,2258.0,1,0,False,True,False,False
0.1943371,68,0,0.183803265,4716.0,13,0,0,0,0.0,0,866.81619774,0,4716.0,0,0,False,False,False,True
0.0,41,0,0.2426784,7272.0,8,0,1,0,2.0,0,1764.7573247999999,0,2424.0,0,0,False,True,False,False
0.9999999,38,0,0.547272208,3500.0,3,0,1,0,1.0,0,1915.452728,0,1750.0,1,0,False,True,False,False
0.9999999,38,0,0.668779715,1892.0,4,0,1,0,2.0,0,1265.33122078,0,630.6666666666666,1,0,False,True,False,False
0.177095387,47,0,0.801999231,2600.0,15,0,0,0,2.0,0,2085.1980006,0,866.6666666666666,0,0,False,True,False,False
0.299898776,29,0,0.43818596,4828.0,11,1,1,0,1.0,0,2115.56181488,1,2414.0,0,1,True,False,False,False
0.683305336,32,0,0.18376948,3400.0,3,0,0,0,0.0,0,624.816232,0,3400.0,1,0,True,False,False,False
0.016699865,44,1,0.383769372,6000.0,15,0,1,0,0.0,0,2302.616232,1,6000.0,0,0,False,True,False,False
0.9999999,45,0,0.006664445,3000.0,0,0,0,0,0.0,0,19.993335,0,3000.0,1,0,False,True,False,False
0.0,66,0,0.115746972,5200.0,5,0,0,0,2.0,0,601.8842544,0,1733.3333333333333,0,0,False,False,False,True
0.171189478,34,0,0.558110472,4000.0,12,0,1,0,0.0,0,2232.441888,0,4000.0,0,0,True,False,False,False
0.062406444,50,0,0.316831683,11917.0,4,0,1,0,0.0,0,3775.6831663109997,0,11917.0,0,0,False,True,False,False
0.0,38,0,0.573667712,7336.0,11,0,2,0,3.0,0,4208.426335232,0,1834.0,0,0,False,True,False,False
0.827994824,55,0,0.602873336,7586.0,18,0,2,0,0.0,0,4573.397126896,0,7586.0,1,0,False,False,True,False
0.041303737,66,0,0.625567264,13000.0,11,0,3,0,0.0,0,8132.374432,0,13000.0,0,0,False,False,False,True
0.0,24,0,0.0,2655.0,2,0,0,0,0.0,0,0.0,0,2655.0,0,0,False,False,False,False
0.294459236,30,0,0.097377192,6900.0,7,0,0,0,0.0,0,671.9026248,0,6900.0,0,0,True,False,False,False
0.365447171,34,0,0.315583955,5633.0,14,0,1,0,1.0,0,1777.684418515,0,2816.5,1,0,True,False,False,False
0.04819518,73,0,0.003647733,3837.0,1,0,0,0,0.0,0,13.996351521,0,3837.0,0,0,False,False,False,True
0.401577238,60,0,0.247000571,5250.0,7,0,1,0,0.0,0,1296.75299775,0,5250.0,1,0,False,False,True,False
0.031465574,64,0,0.210281426,13324.0,14,0,1,0,1.0,0,2801.789720024,0,6662.0,0,0,False,False,True,False
0.687312687,26,2,0.418562874,1669.0,4,0,0,0,0.0,0,698.581436706,2,1669.0,1,0,True,False,False,False
0.9999999,29,0,0.0,820.0,1,0,0,0,0.0,0,0.0,0,820.0,1,0,True,False,False,False
0.499361996,48,1,2.909251101,2269.0,17,0,2,0,3.0,0,6601.090748169,1,567.25,1,0,False,True,False,False
0.122112403,53,1,0.417145714,4000.0,6,0,1,0,1.0,0,1668.582856,1,2000.0,0,0,False,False,True,False
0.074229267,52,0,0.019753337,69000.0,10,0,1,0,1.0,0,1362.980253,0,34500.0,0,0,False,False,True,False
0.446755324,54,0,0.231292517,3674.0,8,0,1,0,0.0,0,849.768707458,0,3674.0,1,0,False,False,True,False
0.0,56,0,0.789667354,6793.0,10,0,1,0,2.0,0,5364.210335722,0,2264.3333333333335,0,0,False,False,True,False
0.012332511,40,0,0.662704144,9000.0,7,0,2,0,2.0,0,5964.337296,0,3000.0,0,0,False,True,False,False
0.088717112,73,0,0.550847458,4011.0,4,0,1,0,0.0,0,2209.449154038,0,4011.0,0,0,False,False,False,True
0.245421326,53,1,0.63818132,3650.0,6,0,1,0,1.0,0,2329.3618180000003,1,1825.0,0,0,False,False,True,False
0.824971241,47,1,0.777575537,8240.0,6,1,4,0,2.0,0,6407.22242488,2,2746.6666666666665,1,1,False,True,False,False
0.045799295,31,0,0.008705859,10222.0,7,0,0,0,2.0,0,88.991290698,0,3407.3333333333335,0,0,True,False,False,False
0.101179764,49,0,0.014985015,1000.0,7,0,0,0,0.0,0,14.985015,0,1000.0,0,0,False,True,False,False
0.399871035,63,0,0.608568021,10900.0,18,0,3,0,0.0,0,6633.3914288999995,0,10900.0,1,0,False,False,True,False
0.160677458,63,0,0.0036618,21300.0,3,0,0,0,0.0,0,77.99634,0,21300.0,0,0,False,False,True,False
0.14775102,43,0,0.055637982,4043.0,6,0,0,0,3.0,0,224.944361226,0,1010.75,0,0,False,True,False,False
0.806199613,48,1,0.099987806,8200.0,2,0,0,0,1.0,0,819.9000092,1,4100.0,1,0,False,True,False,False
0.03783276,56,0,0.178955261,4000.0,10,0,1,0,0.0,0,715.821044,0,4000.0,0,0,False,False,True,False
0.0,43,0,0.417074255,2248.0,8,0,1,0,1.0,0,937.58292524,0,1124.0,0,0,False,True,False,False
0.0,27,0,0.0,5461.0,1,0,0,0,4.0,1,0.0,0,1092.2,0,0,True,False,False,False
0.006524376,52,0,0.157738095,7391.0,8,0,2,0,0.0,0,1165.842260145,0,7391.0,0,0,False,False,True,False
0.098940457,24,0,0.470623864,1650.0,5,0,0,0,0.0,0,776.5293756,0,1650.0,0,0,False,False,False,False
0.016145861,73,0,0.087761526,5400.0,34,0,0,0,0.0,0,473.91224040000003,0,5400.0,0,0,False,False,False,True
0.112537496,36,0,0.079780016,14000.0,11,0,0,0,1.0,0,1116.920224,0,7000.0,0,0,False,True,False,False
0.345654346,52,0,0.529621699,1400.0,4,0,0,1,1.0,0,741.4703786,1,700.0,1,0,False,False,True,False
0.9999999,50,0,0.321525496,7000.0,8,0,2,0,4.0,0,2250.678472,0,1400.0,1,0,False,True,False,False
0.813637273,67,1,0.794401866,3000.0,4,0,1,1,0.0,0,2383.205598,2,3000.0,1,0,False,False,False,True
0.051722509,62,0,0.091947866,5600.0,13,0,0,0,2.0,0,514.9080496,0,1866.6666666666667,0,0,False,False,True,False
0.9999999,61,0,0.226943264,4000.0,3,0,1,0,0.0,0,907.773056,0,4000.0,1,0,False,False,True,False
0.539908529,59,0,0.58400516,3100.0,9,0,0,2,0.0,0,1810.4159960000002,2,3100.0,1,0,False,False,True,False
0.9999999,65,98,0.026164462,3477.0,0,98,0,98,1.0,0,90.97383437399999,294,1738.5,1,1,False,False,True,False
0.011682642,72,0,0.006094702,2132.0,3,0,0,0,0.0,0,12.993904663999999,0,2132.0,0,0,False,False,False,True
0.9999999,40,0,0.160414434,2798.0,3,0,0,0,3.0,0,448.839586332,0,699.5,1,0,False,True,False,False
0.303523548,39,0,0.381197056,7200.0,10,0,1,0,3.0,0,2744.6188032,0,1800.0,1,0,False,True,False,False
0.644855523,62,0,0.636561955,4583.0,12,0,2,0,0.0,0,2917.363439765,0,4583.0,1,0,False,False,True,False
0.95063916,56,0,0.457090485,6000.0,6,0,2,0,2.0,0,2742.54291,0,2000.0,1,0,False,False,True,False
0.020300456,69,0,0.18462523,12500.0,9,0,1,0,0.0,0,2307.815375,0,12500.0,0,0,False,False,False,True
0.023998546,62,0,0.429378531,2300.0,8,0,1,0,0.0,0,987.5706213,0,2300.0,0,0,False,False,True,False
0.010844347,48,0,0.006069261,2800.0,6,0,0,0,0.0,0,16.9939308,0,2800.0,0,0,False,True,False,False
0.212126262,43,0,0.820673901,1750.0,8,0,1,0,2.0,0,1436.17932675,0,583.3333333333334,0,0,False,True,False,False
0.181652672,30,0,0.432522493,3000.0,10,0,2,0,1.0,0,1297.567479,0,1500.0,0,0,True,False,False,False
0.123970925,50,0,0.258375724,5700.0,11,0,1,0,1.0,0,1472.7416268,0,2850.0,0,0,False,True,False,False
0.004629201,37,0,0.120092379,3030.0,7,0,0,0,3.0,0,363.87990837,0,757.5,0,0,False,True,False,False
0.207815424,57,0,0.184449959,1208.0,4,0,0,0,1.0,0,222.81555047199998,0,604.0,0,0,False,False,True,False
0.034021123,46,0,0.012724381,4400.0,7,0,0,0,0.0,0,55.9872764,0,4400.0,0,0,False,True,False,False
0.137343133,53,0,0.199480814,12326.0,3,0,1,0,2.0,0,2458.800513364,0,4108.666666666667,0,0,False,False,True,False
0.233287171,58,0,0.354034643,7100.0,11,0,1,0,3.0,0,2513.6459652999997,0,1775.0,0,0,False,False,True,False
0.262211043,58,1,0.554313244,11000.0,19,0,3,0,2.0,0,6097.445684,1,3666.6666666666665,0,0,False,False,True,False
0.616103536,62,0,0.966125618,2833.0,16,0,1,0,0.0,0,2737.033875794,0,2833.0,1,0,False,False,True,False
0.788105947,23,0,0.018373729,2557.0,1,0,0,0,0.0,0,46.981625052999995,0,2557.0,1,0,False,False,False,False
0.006963402,71,0,0.265534682,5535.0,14,0,1,0,0.0,0,1469.73446487,0,5535.0,0,0,False,False,False,True
0.300475279,41,1,0.532986805,2500.0,8,0,1,0,0.0,0,1332.4670124999998,1,2500.0,1,0,False,True,False,False
0.117729409,49,0,0.07811664,7475.0,4,0,0,0,0.0,0,583.921884,0,7475.0,0,0,False,True,False,False
0.290414742,31,0,0.356623245,5910.0,3,0,1,0,1.0,0,2107.64337795,0,2955.0,0,0,True,False,False,False
0.0,79,0,0.0,5461.0,1,0,0,0,0.0,1,0.0,0,5461.0,0,0,False,False,False,True
0.257656638,47,0,0.386359579,5600.0,10,0,1,0,2.0,0,2163.6136424,0,1866.6666666666667,0,0,False,True,False,False
0.640894364,81,0,0.360744428,4620.0,5,0,3,0,0.0,0,1666.63925736,0,4620.0,1,0,False,False,False,True
0.23442833,71,0,1.042791591,9370.0,17,0,6,0,0.0,0,9770.95720767,0,9370.0,0,0,False,False,False,True
